n_matches,n_actions,act_insert-node,act_move-tree,act_delete-tree,act_delete-node,n_delete_node,n_delete_tree,n_update_node,n_insert_node,n_insert_tree,n_move_tree,ratio_delete_tree,ratio_update_node,ratio_move_tree,n_unique_touched_types,touches_sensitive_ast,node_token,node_binary_expression,node_identifier,node_cast_expression,touches_control_flow,touches_if,touches_return,touches_loop,deleted_if,inserted_if,n_updated_labels,updated_labels_joined,has_safety_token_update,n_groups,max_group_actions,avg_group_actions,pct_groups_with_delete,groups_with_control_flow,xml_path,xml_name,act_insert-tree,node_call_expression,node_if_statement,node_if,node_parenthesized_expression,node_expression_statement,node_assignment_expression,node_false,node_true,act_update-node,node_declaration,node_return_statement,node_labeled_statement,node_array_declarator,node_unsigned,node_primitive_type,node_type_identifier,node_return,node_sized_type_specifier,node_goto_statement,node_statement_identifier,node_compound_statement,node_for_statement,node_for,node_update_expression,node_else,node_else_clause,node_argument_list,node_comment,node_ERROR,node_case,node_break,node_comma_expression,node_init_declarator,node_pointer_declarator,node_number_literal,node_field_identifier,node_field_expression,node_function_declarator,node_parameter_declaration,node_parameter_list,node_break_statement,node_type_descriptor,node_subscript_expression,node_type_qualifier,node_pointer_expression,node_sizeof_expression,node_unary_expression,node_string_literal,node_case_statement,node_switch_statement,node_switch,node_function_definition,node_storage_class_specifier,node_string_content,node_while_statement,node_conditional_expression,node_struct_specifier,node_concatenated_string,node_preproc,node_type_definition,node_char_literal,node_while,node_null,node_default,node_do_statement,node_do,node_gnu_asm_expression,node_asm,node_gnu_asm_qualifier,node_gnu_asm_output_operand_list,node_gnu_asm_input_operand_list,node_gnu_asm_input_operand,node_macro_type_specifier,node_abstract_pointer_declarator,node_initializer_pair,node_initializer_list,node_field_declaration,node_field_designator,node_continue_statement,node_parenthesized_declarator,node_sizeof,node_escape_sequence,node_const,node_continue,node_abstract_array_declarator,node_abstract_function_declarator,node_union_specifier,node_enum_specifier,node_auto,node_offsetof_expression,node_long,node_variadic_parameter
741,165,49.0,17.0,6.0,76.0,76,6,3,49,14,17,0.03636363636363636,0.01818181818181818,0.10303030303030303,32,True,47.0,13.0,19.0,2.0,True,True,False,False,False,True,3,string|text|textsize,False,9,64,18.333333333333332,0.5555555555555556,1,pair_00706/706_vulnerable_to_patched.xml,706_vulnerable_to_patched.xml,14.0,2.0,1.0,1.0,5.0,9.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,8.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0.0,0.0,0.0,2,False,0.0,0.0,1.0,0.0,False,False,False,False,False,False,0,,False,1,2,2.0,1.0,0,pair_01593/1593_vulnerable_to_patched.xml,1593_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,1,1.0,0.0,0,pair_01833/1833_vulnerable_to_patched.xml,1833_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,5,3.0,1.0,0.0,0.0,0,0,0,3,1,1,0.0,0.0,0.2,4,False,2.0,0.0,0.0,1.0,False,False,False,False,False,False,0,,False,1,5,5.0,0.0,0,pair_01776/1776_vulnerable_to_patched.xml,1776_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0.5,0.0,2,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,1,notifyFlushRequired,False,1,2,2.0,0.0,0,pair_02767/2767_vulnerable_to_patched.xml,2767_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,3,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,3,1,1.0,0.0,0,pair_00206/206_vulnerable_to_patched.xml,206_vulnerable_to_patched.xml,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,1,1.0,0.0,1,pair_01377/1377_vulnerable_to_patched.xml,1377_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,6,1.0,2.0,2.0,0.0,0,2,1,1,0,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,4,True,1.0,0.0,3.0,0.0,False,False,False,False,False,False,1,v8_schema,False,3,2,2.0,0.6666666666666666,0,pair_01266/1266_vulnerable_to_patched.xml,1266_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,5,3.0,1.0,0.0,0.0,0,0,0,3,1,1,0.0,0.0,0.2,5,True,1.0,1.0,0.0,0.0,False,False,False,False,False,False,0,,False,2,4,2.5,0.0,0,pair_00258/258_vulnerable_to_patched.xml,258_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0.5,0.0,0.0,2,True,0.0,0.0,1.0,0.0,False,False,False,False,False,False,0,,False,1,2,2.0,1.0,0,pair_02528/2528_vulnerable_to_patched.xml,2528_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,5,2.0,1.0,0.0,0.0,0,0,1,2,1,1,0.0,0.2,0.2,3,True,1.0,3.0,0.0,0.0,False,False,False,False,False,False,1,"    * room left in the tail to suit the protocol, but tests show that in   * practice it almost never happens in other situations so the extra   * test is useless and we simply fill the headroom as long as it's   * available and we don't wrap.   */",False,2,4,2.5,0.0,0,pair_01245/1245_vulnerable_to_patched.xml,1245_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,4,2.0,1.0,0.0,0.0,0,0,0,2,1,1,0.0,0.0,0.25,3,True,1.0,2.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,4,4.0,0.0,0,pair_03255/3255_vulnerable_to_patched.xml,3255_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,16,8.0,4.0,0.0,1.0,1,0,1,8,2,4,0.0,0.0625,0.25,12,True,2.0,1.0,3.0,0.0,True,False,False,True,False,False,0,,False,3,11,5.333333333333333,0.3333333333333333,1,pair_02578/2578_vulnerable_to_patched.xml,2578_vulnerable_to_patched.xml,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,6.0,1.0,0.0,0.0,0,0,0,6,1,1,0.0,0.0,0.125,6,True,3.0,1.0,0.0,0.0,False,False,False,False,False,False,0,,False,2,7,4.0,0.0,0,pair_02745/2745_vulnerable_to_patched.xml,2745_vulnerable_to_patched.xml,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,1,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,1.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,False,0,,False,1,1,1.0,0.0,1,pair_00579/579_vulnerable_to_patched.xml,579_vulnerable_to_patched.xml,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,3,0.0,0.0,1.0,0.0,0,1,0,0,2,0,0.3333333333333333,0.0,0.0,2,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,3,1,1.0,0.3333333333333333,1,pair_02722/2722_vulnerable_to_patched.xml,2722_vulnerable_to_patched.xml,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,18,9.0,1.0,2.0,0.0,0,2,0,9,6,1,0.1111111111111111,0.0,0.05555555555555555,9,True,2.0,0.0,3.0,0.0,False,False,False,False,False,False,0,,False,12,6,1.5,0.16666666666666666,0,pair_00502/502_vulnerable_to_patched.xml,502_vulnerable_to_patched.xml,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4,1.0,0.0,0.0,1.0,1,0,0,1,2,0,0.0,0.0,0.0,4,True,0.0,0.0,1.0,0.0,False,False,False,False,False,False,0,,False,4,1,1.0,0.25,0,pair_01312/1312_vulnerable_to_patched.xml,1312_vulnerable_to_patched.xml,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,1,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,1,1.0,1.0,0,pair_01665/1665_vulnerable_to_patched.xml,1665_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,40,12.0,4.0,0.0,23.0,23,0,0,12,1,4,0.0,0.0,0.1,15,True,14.0,3.0,3.0,0.0,False,False,False,False,False,False,0,,False,1,40,40.0,1.0,0,pair_02710/2710_vulnerable_to_patched.xml,2710_vulnerable_to_patched.xml,1.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,7,2.0,2.0,0.0,2.0,2,0,0,2,1,2,0.0,0.0,0.2857142857142857,6,True,2.0,0.0,0.0,0.0,False,False,False,False,False,False,0,,False,1,7,7.0,1.0,0,pair_02030/2030_vulnerable_to_patched.xml,2030_vulnerable_to_patched.xml,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,2,1,1.0,0.0,2,pair_02521/2521_vulnerable_to_patched.xml,2521_vulnerable_to_patched.xml,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,False,0.0,0.0,0.0,0.0,True,True,False,False,False,True,0,,False,1,1,1.0,0.0,1,pair_02592/2592_vulnerable_to_patched.xml,2592_vulnerable_to_patched.xml,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,23,15.0,1.0,4.0,1.0,1,4,0,15,2,1,0.17391304347826086,0.0,0.043478260869565216,10,True,8.0,1.0,4.0,0.0,False,False,False,False,False,False,0,,False,5,14,4.6,0.8,0,pair_03008/3008_vulnerable_to_patched.xml,3008_vulnerable_to_patched.xml,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,6,1.0,2.0,0.0,2.0,2,0,1,1,0,2,0.0,0.16666666666666666,0.3333333333333333,5,True,2.0,1.0,1.0,0.0,False,False,False,False,False,False,1,kmalloc_array,False,3,4,2.0,0.3333333333333333,0,pair_02104/2104_vulnerable_to_patched.xml,2104_vulnerable_to_patched.xml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
